0.000,-0.125
0.004,-0.140
0.008,-0.145
0.012,-0.140
0.016,-0.135
0.020,-0.140
0.024,-0.145
0.028,-0.140
0.032,-0.135
0.036,-0.140
0.040,-0.145
0.044,-0.140
0.048,-0.135
0.052,-0.130
0.056,-0.125
0.060,-0.130
0.064,-0.135
0.068,-0.140
0.072,-0.145
0.076,-0.140
0.080,-0.135
0.084,-0.150
0.088,-0.150
0.092,-0.135
0.096,-0.125
0.100,-0.130
0.104,-0.135
0.108,-0.130
0.112,-0.125
0.116,-0.120
0.120,-0.115
0.124,-0.120
0.128,-0.125
0.132,-0.125
0.136,-0.125
0.140,-0.125
0.144,-0.125
0.148,-0.130
0.152,-0.135
0.156,-0.135
0.160,-0.135
0.164,-0.130
0.168,-0.125
0.172,-0.125
0.176,-0.110
0.180,-0.095
0.184,-0.100
0.188,-0.105
0.192,-0.080
0.196,-0.055
0.200,-0.055
0.204,-0.055
0.208,-0.050
0.212,-0.040
0.216,-0.010
0.220,0.020
0.224,0.040
0.228,0.055
0.232,0.060
0.236,0.055
0.240,0.025
0.244,0.000
0.248,-0.020
0.252,-0.030
0.256,-0.020
0.260,-0.025
0.264,-0.050
0.268,-0.075
0.272,-0.095
0.276,-0.100
0.280,-0.090
0.284,-0.095
0.288,-0.115
0.292,-0.125
0.296,-0.125
0.300,-0.125
0.304,-0.120
0.308,-0.115
0.312,-0.110
0.316,-0.105
0.320,-0.100
0.324,-0.125
0.328,-0.160
0.332,-0.095
0.336,-0.015
0.340,0.270
0.344,0.555
0.348,0.885
0.352,1.245
0.356,1.815
0.360,2.275
0.364,2.115
0.368,1.800
0.372,0.865
0.376,0.055
0.380,-0.400
0.384,-0.720
0.388,-0.690
0.392,-0.640
0.396,-0.565
0.400,-0.480
0.404,-0.390
0.408,-0.315
0.412,-0.270
0.416,-0.235
0.420,-0.210
0.424,-0.190
0.428,-0.175
0.432,-0.170
0.436,-0.180
0.440,-0.185
0.444,-0.180
0.448,-0.175
0.452,-0.175
0.456,-0.175
0.460,-0.175
0.464,-0.170
0.468,-0.160
0.472,-0.155
0.476,-0.155
0.480,-0.155
0.484,-0.150
0.488,-0.145
0.492,-0.140
0.496,-0.135
0.500,-0.135
0.504,-0.150
0.508,-0.155
0.512,-0.140
0.516,-0.125
0.520,-0.135
0.524,-0.145
0.528,-0.135
0.532,-0.125
0.536,-0.125
0.540,-0.125
0.544,-0.110
0.548,-0.095
0.552,-0.085
0.556,-0.075
0.560,-0.075
0.564,-0.075
0.568,-0.080
0.572,-0.080
0.576,-0.060
0.580,-0.045
0.584,-0.045
0.588,-0.035
0.592,-0.015
0.596,0.000
0.600,0.010
0.604,0.025
0.608,0.045
0.612,0.065
0.616,0.085
0.620,0.095
0.624,0.095
0.628,0.095
0.632,0.100
0.636,0.115
0.640,0.130
0.644,0.135
0.648,0.135
0.652,0.135
0.656,0.135
0.660,0.125
0.664,0.110
0.668,0.090
0.672,0.075
0.676,0.070
0.680,0.065
