0.000,-0.265
0.004,-0.320
0.008,-0.335
0.012,-0.335
0.016,-0.335
0.020,-0.340
0.024,-0.345
0.028,-0.330
0.032,-0.315
0.036,-0.310
0.040,-0.305
0.044,-0.300
0.048,-0.295
0.052,-0.295
0.056,-0.295
0.060,-0.285
0.064,-0.275
0.068,-0.270
0.072,-0.265
0.076,-0.260
0.080,-0.255
0.084,-0.255
0.088,-0.250
0.092,-0.240
0.096,-0.230
0.100,-0.220
0.104,-0.215
0.108,-0.210
0.112,-0.205
0.116,-0.200
0.120,-0.190
0.124,-0.180
0.128,-0.170
0.132,-0.160
0.136,-0.155
0.140,-0.150
0.144,-0.135
0.148,-0.120
0.152,-0.110
0.156,-0.100
0.160,-0.085
0.164,-0.070
0.168,-0.050
0.172,-0.035
0.176,-0.020
0.180,-0.005
0.184,0.010
0.188,0.025
0.192,0.040
0.196,0.055
0.200,0.065
0.204,0.075
0.208,0.085
0.212,0.095
0.216,0.095
0.220,0.095
0.224,0.105
0.228,0.110
0.232,0.095
0.236,0.080
0.240,0.060
0.244,0.040
0.248,0.020
0.252,-0.005
0.256,-0.030
0.260,-0.055
0.264,-0.080
0.268,-0.105
0.272,-0.125
0.276,-0.140
0.280,-0.160
0.284,-0.170
0.288,-0.180
0.292,-0.185
0.296,-0.185
0.300,-0.185
0.304,-0.190
0.308,-0.195
0.312,-0.200
0.316,-0.205
0.320,-0.200
0.324,-0.195
0.328,-0.195
0.332,-0.195
0.336,-0.205
0.340,-0.200
0.344,-0.195
0.348,-0.195
0.352,-0.195
0.356,-0.200
0.360,-0.205
0.364,-0.205
0.368,-0.205
0.372,-0.200
0.376,-0.195
0.380,-0.195
0.384,-0.195
0.388,-0.195
0.392,-0.195
0.396,-0.200
0.400,-0.205
0.404,-0.200
0.408,-0.195
0.412,-0.200
0.416,-0.205
0.420,-0.205
0.424,-0.205
0.428,-0.200
0.432,-0.195
0.436,-0.200
0.440,-0.205
0.444,-0.200
0.448,-0.195
0.452,-0.200
0.456,-0.205
0.460,-0.210
0.464,-0.210
0.468,-0.200
0.472,-0.195
0.476,-0.195
0.480,-0.195
0.484,-0.195
0.488,-0.195
0.492,-0.195
0.496,-0.195
0.500,-0.195
0.504,-0.190
0.508,-0.185
0.512,-0.190
0.516,-0.195
0.520,-0.195
0.524,-0.195
0.528,-0.195
0.532,-0.195
0.536,-0.190
0.540,-0.185
0.544,-0.190
0.548,-0.195
0.552,-0.195
0.556,-0.195
0.560,-0.195
0.564,-0.195
0.568,-0.195
0.572,-0.195
0.576,-0.190
0.580,-0.185
0.584,-0.190
0.588,-0.195
0.592,-0.190
0.596,-0.185
0.600,-0.185
0.604,-0.185
0.608,-0.180
0.612,-0.175
0.616,-0.180
0.620,-0.185
0.624,-0.180
0.628,-0.175
0.632,-0.170
0.636,-0.165
0.640,-0.165
0.644,-0.165
0.648,-0.170
0.652,-0.170
0.656,-0.160
0.660,-0.155
0.664,-0.150
0.668,-0.160
0.672,-0.175
0.676,-0.180
0.680,-0.185
0.684,-0.165
0.688,-0.145
0.692,-0.115
0.696,-0.085
0.700,-0.090
0.704,-0.095
0.708,-0.085
0.712,-0.075
0.716,-0.060
0.720,-0.050
0.724,-0.075
0.728,-0.100
0.732,-0.120
0.736,-0.135
0.740,-0.135
0.744,-0.135
0.748,-0.125
0.752,-0.120
0.756,-0.130
0.760,-0.140
0.764,-0.155
0.768,-0.165
0.772,-0.170
0.776,-0.175
0.780,-0.175
0.784,-0.175
0.788,-0.170
0.792,-0.165
0.796,-0.170
0.800,-0.175
0.804,-0.170
0.808,-0.155
0.812,-0.140
0.816,-0.140
0.820,-0.150
0.824,-0.395
0.828,-0.655
0.832,-0.885
0.836,-1.115
0.840,-0.855
0.844,-0.550
0.848,0.490
0.852,1.505
0.856,2.255
0.860,2.910
0.864,3.005
0.868,3.065
0.872,2.960
0.876,2.645
0.880,1.725
0.884,0.880
0.888,0.210
0.892,-0.240
0.896,-0.265
0.900,-0.275
0.904,-0.240
0.908,-0.225
0.912,-0.255
0.916,-0.285
0.920,-0.310
0.924,-0.330
0.928,-0.340
0.932,-0.345
0.936,-0.345
0.940,-0.345
0.944,-0.340
0.948,-0.335
0.952,-0.330
0.956,-0.325
0.960,-0.325
0.964,-0.325
0.968,-0.320
0.972,-0.310
0.976,-0.300
0.980,-0.295
0.984,-0.290
0.988,-0.280
0.992,-0.270
0.996,-0.265
1.000,-0.265
1.004,-0.250
1.008,-0.245
1.012,-0.240
1.016,-0.235
1.020,-0.230
1.024,-0.225
1.028,-0.220
1.032,-0.215
1.036,-0.200
1.040,-0.185
1.044,-0.180
1.048,-0.175
1.052,-0.165
1.056,-0.155
1.060,-0.145
1.064,-0.135
1.068,-0.125
1.072,-0.115
1.076,-0.105
1.080,-0.095
1.084,-0.080
1.088,-0.070
1.092,-0.055
1.096,-0.035
1.100,-0.005
1.104,0.010
1.108,0.020
1.112,0.035
1.116,0.050
1.120,0.065
1.124,0.080
1.128,0.095
1.132,0.110
1.136,0.115
1.140,0.115
1.144,0.120
1.148,0.130
1.152,0.130
1.156,0.120
1.160,0.100
1.164,0.080
1.168,0.050
1.172,0.025
1.176,0.000
1.180,-0.025
1.184,-0.045
1.188,-0.065
1.192,-0.085
1.196,-0.105
1.200,-0.115
1.204,-0.125
1.208,-0.140
1.212,-0.155
1.216,-0.160
1.220,-0.165
1.224,-0.165
1.228,-0.165
1.232,-0.170
1.236,-0.175
1.240,-0.170
1.244,-0.165
1.248,-0.165
1.252,-0.165
1.256,-0.170
1.260,-0.175
1.264,-0.175
1.268,-0.175
1.272,-0.180
1.276,-0.185
1.280,-0.185
1.284,-0.185
1.288,-0.180
1.292,-0.175
1.296,-0.175
1.300,-0.175
1.304,-0.175
1.308,-0.175
1.312,-0.175
1.316,-0.175
1.320,-0.170
1.324,-0.170
1.328,-0.180
1.332,-0.185
1.336,-0.195
1.340,-0.195
1.344,-0.195
1.348,-0.190
1.352,-0.185
1.356,-0.190
1.360,-0.195
1.364,-0.195
1.368,-0.195
1.372,-0.185
1.376,-0.175
1.380,-0.170
1.384,-0.165
1.388,-0.175
1.392,-0.185
1.396,-0.185
1.400,-0.185
1.404,-0.185
1.408,-0.185
1.412,-0.175
1.416,-0.165
1.420,-0.180
1.424,-0.185
1.428,-0.185
1.432,-0.185
1.436,-0.180
1.440,-0.170
1.444,-0.160
1.448,-0.155
1.452,-0.160
1.456,-0.165
1.460,-0.170
1.464,-0.175
1.468,-0.170
1.472,-0.165
1.476,-0.160
1.480,-0.155
1.484,-0.155
1.488,-0.155
1.492,-0.160
1.496,-0.160
1.500,-0.165
1.504,-0.150
1.508,-0.155
1.512,-0.155
1.516,-0.155
1.520,-0.155
1.524,-0.155
1.528,-0.160
1.532,-0.165
1.536,-0.150
1.540,-0.135
1.544,-0.135
1.548,-0.135
1.552,-0.140
1.556,-0.145
1.560,-0.140
1.564,-0.135
1.568,-0.135
1.572,-0.135
1.576,-0.135
1.580,-0.135
1.584,-0.130
1.588,-0.125
1.592,-0.130
1.596,-0.135
1.600,-0.135
1.604,-0.135
1.608,-0.135
1.612,-0.135
1.616,-0.130
1.620,-0.125
1.624,-0.125
1.628,-0.125
1.632,-0.120
1.636,-0.115
1.640,-0.120
1.644,-0.125
1.648,-0.130
1.652,-0.130
1.656,-0.120
1.660,-0.115
1.664,-0.110
1.668,-0.115
1.672,-0.125
1.676,-0.120
1.680,-0.115
1.684,-0.115
1.688,-0.115
1.692,-0.100
1.696,-0.080
1.700,-0.050
1.704,-0.025
1.708,-0.035
1.712,-0.045
1.716,-0.035
1.720,-0.020
1.724,0.015
1.728,0.025
1.732,-0.010
1.736,-0.045
1.740,-0.070
1.744,-0.085
1.748,-0.075
1.752,-0.060
1.756,-0.050
1.760,-0.055
1.764,-0.080
1.768,-0.100
1.772,-0.110
1.776,-0.115
1.780,-0.110
1.784,-0.105
1.788,-0.110
1.792,-0.115
1.796,-0.110
1.800,-0.105
1.804,-0.110
1.808,-0.115
1.812,-0.110
1.816,-0.085
1.820,-0.060
1.824,-0.065
1.828,-0.080
1.832,-0.365
1.836,-0.655
1.840,-0.895
1.844,-1.110
1.848,-0.790
1.852,-0.405
1.856,0.550
1.860,1.470
1.864,2.235
1.868,2.865
1.872,2.965
1.876,3.025
1.880,2.925
1.884,2.635
1.888,1.895
1.892,1.140
1.896,0.360
1.900,-0.150
1.904,-0.250
1.908,-0.275
1.912,-0.205
1.916,-0.180
1.920,-0.215
1.924,-0.245
1.928,-0.265
1.932,-0.275
1.936,-0.275
1.940,-0.275
1.944,-0.270
1.948,-0.265
1.952,-0.270
1.956,-0.270
