0.000,0.175
0.004,0.240
0.008,0.255
0.012,0.270
0.016,0.285
0.020,0.300
0.024,0.315
0.028,0.310
0.032,0.305
0.036,0.285
0.040,0.265
0.044,0.240
0.048,0.220
0.052,0.190
0.056,0.160
0.060,0.145
0.064,0.125
0.068,0.095
0.072,0.065
0.076,0.040
0.080,0.020
0.084,0.005
0.088,-0.010
0.092,-0.020
0.096,-0.030
0.100,-0.045
0.104,-0.055
0.108,-0.060
0.112,-0.065
0.116,-0.060
0.120,-0.060
0.124,-0.070
0.128,-0.075
0.132,-0.080
0.136,-0.085
0.140,-0.090
0.144,-0.095
0.148,-0.090
0.152,-0.085
0.156,-0.080
0.160,-0.075
0.164,-0.080
0.168,-0.090
0.172,-0.095
0.176,-0.090
0.180,-0.085
0.184,-0.085
0.188,-0.085
0.192,-0.085
0.196,-0.085
0.200,-0.090
0.204,-0.095
0.208,-0.095
0.212,-0.095
0.216,-0.090
0.220,-0.085
0.224,-0.090
0.228,-0.095
0.232,-0.105
0.236,-0.115
0.240,-0.115
0.244,-0.115
0.248,-0.105
0.252,-0.095
0.256,-0.100
0.260,-0.105
0.264,-0.110
0.268,-0.115
0.272,-0.115
0.276,-0.115
0.280,-0.110
0.284,-0.105
0.288,-0.110
0.292,-0.115
0.296,-0.120
0.300,-0.120
0.304,-0.110
0.308,-0.105
0.312,-0.110
0.316,-0.115
0.320,-0.120
0.324,-0.125
0.328,-0.130
0.332,-0.135
0.336,-0.125
0.340,-0.120
0.344,-0.115
0.348,-0.115
0.352,-0.115
0.356,-0.125
0.360,-0.135
0.364,-0.135
0.368,-0.135
0.372,-0.130
0.376,-0.125
0.380,-0.125
0.384,-0.125
0.388,-0.125
0.392,-0.125
0.396,-0.120
0.400,-0.115
0.404,-0.115
0.408,-0.115
0.412,-0.125
0.416,-0.135
0.420,-0.135
0.424,-0.135
0.428,-0.135
0.432,-0.135
0.436,-0.130
0.440,-0.125
0.444,-0.125
0.448,-0.125
0.452,-0.125
0.456,-0.125
0.460,-0.120
0.464,-0.115
0.468,-0.120
0.472,-0.125
0.476,-0.125
0.480,-0.125
0.484,-0.120
0.488,-0.125
0.492,-0.140
0.496,-0.135
0.500,-0.145
0.504,-0.115
0.508,-0.115
0.512,-0.120
0.516,-0.125
0.520,-0.120
0.524,-0.115
0.528,-0.105
0.532,-0.095
0.536,-0.100
0.540,-0.105
0.544,-0.115
0.548,-0.125
0.552,-0.125
0.556,-0.115
0.560,-0.080
0.564,-0.045
0.568,-0.015
0.572,0.010
0.576,0.025
0.580,0.035
0.584,0.020
0.588,0.005
0.592,-0.015
0.596,-0.035
0.600,-0.055
0.604,-0.080
0.608,-0.105
0.612,-0.120
0.616,-0.130
0.620,-0.130
0.624,-0.120
0.628,-0.115
0.632,-0.120
0.636,-0.125
0.640,-0.125
0.644,-0.120
0.648,-0.110
0.652,-0.105
0.656,-0.110
0.660,-0.115
0.664,-0.120
0.668,-0.125
0.672,-0.125
0.676,-0.130
0.680,-0.135
0.684,-0.130
0.688,-0.125
0.692,-0.115
0.696,-0.105
0.700,-0.105
0.704,-0.105
0.708,-0.095
0.712,-0.110
0.716,-0.205
0.720,-0.280
0.724,-0.300
0.728,-0.255
0.732,-0.075
0.736,0.225
0.740,0.695
0.744,1.150
0.748,1.585
0.752,1.555
0.756,1.045
0.760,0.520
0.764,-0.020
0.768,-0.320
0.772,-0.455
0.776,-0.470
0.780,-0.415
0.784,-0.340
0.788,-0.260
0.792,-0.190
0.796,-0.130
0.800,-0.115
0.804,-0.120
0.808,-0.125
0.812,-0.125
0.816,-0.135
0.820,-0.150
0.824,-0.155
0.828,-0.150
0.832,-0.140
0.836,-0.125
0.840,-0.130
0.844,-0.135
0.848,-0.135
0.852,-0.135
0.856,-0.140
0.860,-0.145
0.864,-0.150
0.868,-0.155
0.872,-0.145
0.876,-0.135
0.880,-0.130
0.884,-0.125
0.888,-0.120
0.892,-0.115
0.896,-0.120
0.900,-0.125
0.904,-0.120
0.908,-0.115
0.912,-0.110
0.916,-0.105
0.920,-0.105
0.924,-0.105
0.928,-0.105
0.932,-0.100
0.936,-0.085
0.940,-0.075
0.944,-0.075
0.948,-0.070
0.952,-0.060
0.956,-0.045
0.960,-0.030
0.964,-0.025
0.968,-0.025
0.972,-0.020
0.976,-0.010
0.980,-0.005
0.984,0.000
0.988,0.005
0.992,0.000
0.996,0.020
1.000,-0.005
1.004,0.070
1.008,0.085
1.012,0.090
1.016,0.095
1.020,0.115
1.024,0.135
1.028,0.155
1.032,0.175
1.036,0.185
